12,85,102,111,112,150,157,165,167,168,183,185,222,227,228,237,239,246,247,295,311,335,336,345,410,415,426,434,436,441,458,459,460,463,471,484,527,539,557,558,564,565,575,578,583,596,599,613,623,649,693,711,728,731,734,751,784,810,812,823,847,850,870,901,969,972,1020,1048,1144,1146,1149,1158,1251,1254,1265,1374,1389,1406,1439,1442,1453,1465,1466,1486,1494,1495,1497,1516,1543,1567,1587,1597,1647,1650,1653,1677,1707,1708,1717,1737,1781,1793,1816,1830,1840,1848
0.25,0.6214224323565939,0.6018050327188627,0.7030150837940752,0.8521317610721841,-0.5104523036121918,0.0358314859370983,0.210158780788265,-0.072309353117477,-0.3349387517129154,0.0099073733317099,0.0047429005950329,-0.0057527160500206,9.339370859468405e-05,0.5242034767142875,0.1454689407954661,0.0286141054417288,0.0083136377615486,-0.0130649904796739,-0.284555339988888,0.6738520006134178,0.7820091846571914,0.8761509760927314,0.7676712153730243,0.2655963934751236,-0.0190441844646571,0.0087994400141857,0.0460971682904449,0.2528953432772249,-0.0190791738867263,0.3333333333333333,0.99952500364792,0.4381291806369436,0.8004344685613576,0.0,0.904415828756939,0.9187552562602996,0.5898639153398559,0.4728768690200238,0.466620031299725,0.6473096088327938,0.7144250385077886,0.0,0.3043478260869565,0.0,0.5,0.031546513335378,0.8940641832982618,0.2983080245645766,0.3571583526021097,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3174392125674806,0.3751142996979861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127636410360305,0.0369869816199309,0.0370402396204403,0.9671768975856084,0.8888888888888888,0.2142666736352668,0.0,0.5,0.1486880466472302,-0.0187890786487583,0.2333690796078833,0.3846521406727831,0.959484462885558,0.5025973683782872,0.4563709901739431,0.6196101365001023,0.7424108720812164,0.694628396584744,0.6547463322790842,0.5014686238959204,-0.0906130462979364,0.6621389482960278,0.3587585790343372,0.3393679938796989,0.38638463986237,0.1692704521214107,0.0416969882705783,0.3503809887114614,0.3918205481797938,0.1023982446947987,0.3286626105076876,0.3482863546084535,0.0145282172093184,0.0325159982109664,0.4795340536650421,0.5990324679379936,0.0436244301379845,0.8103217557457267
0.225,0.62806852685204,0.6093626817546026,0.7025888437338048,0.850715055565944,-0.4535409393430795,0.0549365911562319,0.2081385886184402,-0.0798963110382165,-0.3037219405445743,0.0267087866618454,0.076991981553598,-0.0006750895540912,-0.006359262809198,0.5417270115456818,0.1462196723884706,0.0175587042306874,0.0295218591484874,-0.0466287435528657,-0.2786124446464739,0.7041143158304135,0.726537280022939,0.7988908779134987,0.7477373260419476,0.2599384034949596,-0.0182492735935759,0.0089079182819434,0.0447095416114923,0.2482847520770566,-0.0185333997350215,0.3,0.999572503283128,0.4943100008226972,0.8004334498958964,0.0333333333333333,0.9034806388000418,0.9162128904694008,0.5714119937524409,0.4856003005238784,0.4804814144895558,0.645238429937784,0.7094719657255836,0.0,0.2956521739130435,0.0,0.45,0.031546513335378,0.8950714888226778,0.2828441961363416,0.3428347632818612,0.0,0.0,0.45,0.0043478260869565,0.05,0.05,0.0097872985084556,0.0,0.0,0.3031305953381099,0.3376028697281876,0.0032503665536109,-0.0493277244171847,0.0,0.0696837182649325,0.0883564911081586,0.0,0.0,0.042631874532999,0.0940298965528017,0.0864395201384469,0.9670123312067452,0.8666666666666667,0.1928400062717402,0.0099691462170552,0.475,0.1511661807580174,-0.0183913403884164,0.210032171647095,0.3658065749235476,0.9620577243278696,0.5049396344027623,0.4575332056857895,0.619416155152424,0.7425580810004717,0.6949195440076623,0.6549431026685077,0.5021766403159924,-0.0900978100077336,0.662156396999264,0.3426841150094981,0.3161270382074007,0.3705429814813247,0.1616095311923174,0.0387451826960565,0.3354547399788549,0.3747888702477568,0.0937067730732825,0.3067350557276752,0.3326282607075054,0.015688086564838,0.0306708937325679,0.4871674807730153,0.617132400684404,0.0448151052565644,0.8133798124020909
0.2,0.634714621347486,0.6169203307903426,0.7021626036735347,0.8492983500597037,-0.3966295750739671,0.0740416963753656,0.2061183964486154,-0.087483268958956,-0.2725051293762332,0.0435101999919809,0.1492410625121631,0.0044025369418381,-0.0128119193269908,0.559250546377076,0.146970403981475,0.0065033030196461,0.0507300805354262,-0.0801924966260574,-0.2726695493040599,0.7343766310474092,0.6710653753886867,0.7216307797342659,0.7278034367108709,0.2542804135147958,-0.0174543627224948,0.0090163965497011,0.0433219149325397,0.2436741608768882,-0.0179876255833166,0.2666666666666666,0.999620002918336,0.5504908210084508,0.8004324312304353,0.0666666666666666,0.9025454488431446,0.9136705246785018,0.5529600721650257,0.4983237320277329,0.4943427976793865,0.6431672510427742,0.7045188929433787,0.0,0.2869565217391304,0.0,0.4,0.031546513335378,0.8960787943470939,0.2673803677081067,0.3285111739616127,0.0,0.0,0.4,0.008695652173913,0.1,0.1,0.0195745970169113,0.0,0.0,0.288821978108739,0.300091439758389,0.0065007331072218,-0.0986554488343695,0.0,0.1393674365298651,0.1767129822163172,0.0,0.0,-0.0274998919700325,0.1510728114856724,0.1358388006564534,0.9668477648278816,0.8444444444444446,0.1714133389082135,0.0199382924341104,0.45,0.1536443148688046,-0.0179936021280745,0.1866952636863066,0.3469610091743122,0.9646309857701816,0.5072819004272373,0.4586954211976358,0.6192221738047458,0.7427052899197271,0.6952106914305807,0.6551398730579312,0.5028846567360644,-0.0895825737175309,0.6621738457025004,0.326609650984659,0.2928860825351024,0.3547013231002793,0.1539486102632241,0.0357933771215346,0.3205284912462485,0.3577571923157198,0.0850153014517664,0.2848075009476629,0.3169701668065572,0.0168479559203577,0.0288257892541693,0.4948009078809885,0.6352323334308143,0.0460057803751443,0.8164378690584551
0.175,0.641360715842932,0.6244779798260824,0.7017363636132642,0.8478816445534632,-0.3397182108048547,0.0931468015944992,0.2040982042787906,-0.0950702268796955,-0.2412883182078921,0.0603116133221164,0.2214901434707281,0.0094801634377676,-0.0192645758447836,0.5767740812084702,0.1477211355744795,-0.0045520981913952,0.071938301922365,-0.1137562496992492,-0.2667266539616459,0.7646389462644048,0.6155934707544343,0.6443706815550331,0.7078695473797942,0.2486224235346318,-0.0166594518514137,0.0091248748174588,0.041934288253587,0.2390635696767199,-0.0174418514316118,0.2333333333333333,0.9996675025535436,0.6066716411942042,0.8004314125649741,0.0999999999999999,0.9016102588862472,0.9111281588876028,0.5345081505776105,0.5110471635315874,0.5082041808692173,0.6410960721477643,0.6995658201611737,0.0,0.2782608695652174,0.0,0.35,0.031546513335378,0.8970860998715096,0.2519165392798717,0.3141875846413641,0.0,0.0,0.35,0.0130434782608695,0.15,0.15,0.029361895525367,0.0,0.0,0.2745133608793683,0.2625800097885903,0.0097510996608328,-0.1479831732515543,0.0,0.2090511547947977,0.2650694733244758,0.0,0.0,-0.097631658473064,0.2081157264185431,0.18523808117446,0.9666831984490184,0.8222222222222222,0.1499866715446868,0.0299074386511656,0.425,0.1561224489795917,-0.0175958638677326,0.1633583557255183,0.3281154434250766,0.9672042472124932,0.5096241664517124,0.4598576367094821,0.6190281924570672,0.7428524988389822,0.6955018388534989,0.6553366434473545,0.5035926731561363,-0.0890673374273282,0.6621912944057365,0.3105351869598198,0.2696451268628042,0.3388596647192338,0.1462876893341308,0.0328415715470127,0.3056022425136421,0.3407255143836827,0.0763238298302501,0.2628799461676505,0.301312072905609,0.0180078252758773,0.0269806847757707,0.5024343349889617,0.6533322661772247,0.0471964554937242,0.8194959257148192
0.15,0.648006810338378,0.6320356288618224,0.7013101235529938,0.846464939047223,-0.2828068465357423,0.1122519068136328,0.2020780121089658,-0.102657184800435,-0.210071507039551,0.0771130266522519,0.2937392244292933,0.014557789933697,-0.0257172323625764,0.5942976160398645,0.1484718671674839,-0.0156074994024366,0.0931465233093038,-0.147320002772441,-0.260783758619232,0.7949012614814005,0.560121566120182,0.5671105833758004,0.6879356580487175,0.2429644335544679,-0.0158645409803325,0.0092333530852165,0.0405466615746344,0.2344529784765515,-0.016896077279907,0.1999999999999999,0.9997150021887516,0.6628524613799579,0.800430393899513,0.1333333333333333,0.90067506892935,0.908585793096704,0.5160562289901953,0.5237705950354419,0.522065564059048,0.6390248932527546,0.6946127473789687,0.0,0.2695652173913043,0.0,0.3,0.031546513335378,0.8980934053959257,0.2364527108516366,0.2998639953211156,0.0,0.0,0.3,0.017391304347826,0.2,0.2,0.0391491940338227,0.0,0.0,0.2602047436499975,0.2250685798187917,0.0130014662144437,-0.197310897668739,0.0,0.2787348730597302,0.3534259644326344,0.0,0.0,-0.1677634249760956,0.265158641351414,0.2346373616924666,0.9665186320701548,0.8,0.1285600041811601,0.0398765848682209,0.4,0.1586005830903789,-0.0171981256073906,0.14002144776473,0.3092698776758412,0.9697775086548052,0.5119664324761874,0.4610198522213284,0.618834211109389,0.7429997077582376,0.6957929862764173,0.6555334138367781,0.5043006895762083,-0.0885521011371255,0.6622087431089729,0.2944607229349807,0.246404171190506,0.3230180063381885,0.1386267684050375,0.0298897659724909,0.2906759937810356,0.3236938364516457,0.0676323582087339,0.2409523913876382,0.2856539790046608,0.0191676946313969,0.0251355802973722,0.5100677620969349,0.671432198923635,0.0483871306123041,0.8225539823711834
0.125,0.654652904833824,0.6395932778975623,0.7008838834927236,0.8450482335409827,-0.22589548226663,0.1313570120327664,0.200057819939141,-0.1102441427211745,-0.1788546958712099,0.0939144399823873,0.3659883053878583,0.0196354164296265,-0.0321698888803692,0.6118211508712588,0.1492225987604883,-0.026662900613478,0.1143547446962425,-0.1808837558456328,-0.254840863276818,0.8251635766983961,0.5046496614859297,0.4898504851965676,0.6680017687176408,0.237306443574304,-0.0150696301092514,0.0093418313529742,0.0391590348956818,0.2298423872763832,-0.0163503031282021,0.1666666666666666,0.9997625018239596,0.7190332815657116,0.8004293752340518,0.1666666666666666,0.8997398789724528,0.9060434273058052,0.4976043074027803,0.5364940265392965,0.5359269472488787,0.6369537143577448,0.6896596745967639,0.0,0.2608695652173913,0.0,0.25,0.031546513335378,0.8991007109203417,0.2209888824234017,0.2855404060008671,0.0,0.0,0.25,0.0217391304347826,0.25,0.25,0.0489364925422784,0.0,0.0,0.2458961264206267,0.187557149848993,0.0162518327680546,-0.2466386220859238,0.0,0.3484185913246628,0.441782455540793,0.0,0.0,-0.2378951914791271,0.3222015562842847,0.2840366422104731,0.9663540656912916,0.7777777777777778,0.1071333368176334,0.0498457310852761,0.375,0.1610787172011661,-0.0168003873470487,0.1166845398039416,0.2904243119266057,0.9723507700971168,0.5143086985006625,0.4621820677331748,0.6186402297617106,0.7431469166774929,0.6960841336993356,0.6557301842262016,0.5050087059962804,-0.0880368648469228,0.6622261918122093,0.2783862589101416,0.2231632155182078,0.307176347957143,0.1309658474759442,0.026937960397969,0.2757497450484292,0.3066621585196087,0.0589408865872177,0.2190248366076259,0.2699958851037126,0.0203275639869166,0.0232904758189736,0.5177011892049082,0.6895321316700453,0.049577805730884,0.8256120390275475
0.1,0.66129899932927,0.6471509269333022,0.7004576434324533,0.8436315280347423,-0.1689841179975176,0.1504621172519001,0.1980376277693162,-0.117831100641914,-0.1476378847028688,0.1107158533125228,0.4382373863464233,0.0247130429255559,-0.0386225453981619,0.629344685702653,0.1499733303534928,-0.0377183018245194,0.1355629660831813,-0.2144475089188245,-0.2488979679344039,0.855425891915392,0.4491777568516774,0.4125903870173349,0.6480678793865642,0.2316484535941401,-0.0142747192381702,0.0094503096207319,0.0377714082167292,0.2252317960762148,-0.0158045289764973,0.1333333333333333,0.9998100014591677,0.7752141017514651,0.8004283565685906,0.1999999999999999,0.8988046890155555,0.9035010615149064,0.4791523858153651,0.5492174580431509,0.5497883304387096,0.634882535462735,0.6847066018145589,0.0,0.2521739130434783,0.0,0.2,0.031546513335378,0.9001080164447577,0.2055250539951666,0.2712168166806186,0.0,0.0,0.2,0.0260869565217391,0.3,0.3,0.0587237910507341,0.0,0.0,0.2315875091912559,0.1500457198791945,0.0195021993216656,-0.2959663465031086,0.0,0.4181023095895954,0.5301389466489516,0.0,0.0,-0.3080269579821587,0.3792444712171554,0.3334359227284797,0.966189499312428,0.7555555555555555,0.0857066694541067,0.0598148773023313,0.35,0.1635568513119532,-0.0164026490867068,0.0933476318431533,0.2715787461773701,0.9749240315394287,0.5166509645251377,0.4633442832450211,0.6184462484140324,0.7432941255967482,0.696375281122254,0.6559269546156251,0.5057167224163525,-0.08752162855672,0.6622436405154455,0.2623117948853025,0.1999222598459096,0.2913346895760976,0.123304926546851,0.0239861548234471,0.2608234963158228,0.2896304805875717,0.0502494149657015,0.1970972818276136,0.2543377912027645,0.0214874333424362,0.0214453713405751,0.5253346163128814,0.7076320644164558,0.050768480849464,0.8286700956839115
0.075,0.667945093824716,0.6547085759690421,0.7000314033721828,0.842214822528502,-0.1120727537284052,0.1695672224710337,0.1960174355994914,-0.1254180585626534,-0.1164210735345276,0.1275172666426583,0.5104864673049884,0.0297906694214854,-0.0450752019159547,0.6468682205340472,0.1507240619464972,-0.0487737030355608,0.1567711874701201,-0.2480112619920163,-0.2429550725919899,0.8856882071323875,0.393705852217425,0.3353302888381022,0.6281339900554874,0.2259904636139762,-0.0134798083670891,0.0095587878884895,0.0363837815377766,0.2206212048760464,-0.0152587548247925,0.0999999999999999,0.9998575010943754,0.8313949219372186,0.8004273379031295,0.2333333333333333,0.8978694990586581,0.9009586957240074,0.4607004642279499,0.5619408895470055,0.5636497136285401,0.6328113565677251,0.6797535290323539,0.0,0.2434782608695652,0.0,0.15,0.031546513335378,0.9011153219691737,0.1900612255669316,0.25689322736037,0.0,0.0,0.15,0.0304347826086956,0.35,0.35,0.0685110895591898,0.0,0.0,0.2172788919618851,0.1125342899093958,0.0227525658752765,-0.3452940709202934,0.0,0.4877860278545279,0.6184954377571101,0.0,0.0,-0.3781587244851903,0.436287386150026,0.3828352032464862,0.9660249329335648,0.7333333333333333,0.06428000209058,0.0697840235193866,0.3249999999999999,0.1660349854227404,-0.0160049108263648,0.070010723882365,0.2527331804281347,0.9774972929817404,0.5189932305496127,0.4645064987568674,0.6182522670663539,0.7434413345160036,0.6966664285451724,0.6561237250050486,0.5064247388364245,-0.0870063922665173,0.6622610892186818,0.2462373308604634,0.1766813041736114,0.2754930311950522,0.1156440056177577,0.0210343492489253,0.2458972475832163,0.2725988026555346,0.0415579433441853,0.1751697270476012,0.2386796973018163,0.0226473026979559,0.0196002668621765,0.5329680434208546,0.7257319971628662,0.0519591559680439,0.8317281523402758
0.05,0.6745911883201622,0.6622662250047822,0.6996051633119126,0.8407981170222618,-0.0551613894592929,0.1886723276901674,0.1939972434296666,-0.133005016483393,-0.0852042623661866,0.1443186799727938,0.5827355482635536,0.0348682959174148,-0.0515278584337475,0.6643917553654416,0.1514747935395017,-0.0598291042466022,0.1779794088570589,-0.281575015065208,-0.2370121772495759,0.9159505223493832,0.3382339475831726,0.2580701906588695,0.6082001007244108,0.2203324736338123,-0.0126848974960079,0.0096672661562472,0.034996154858824,0.2160106136758781,-0.0147129806730876,0.0666666666666666,0.9999050007295835,0.8875757421229723,0.8004263192376683,0.2666666666666666,0.896934309101761,0.8984163299331086,0.4422485426405348,0.5746643210508601,0.5775110968183711,0.6307401776727154,0.6748004562501491,0.0,0.2347826086956521,0.0,0.1,0.031546513335378,0.9021226274935898,0.1745973971386967,0.2425696380401215,0.0,0.0,0.1,0.0347826086956521,0.4,0.4,0.0782983880676455,0.0,0.0,0.2029702747325144,0.0750228599395972,0.0260029324288874,-0.3946217953374781,0.0,0.5574697461194605,0.7068519288652688,0.0,0.0,-0.4482904909882218,0.493330301082897,0.4322344837644928,0.9658603665547016,0.7111111111111111,0.0428533347270533,0.0797531697364418,0.3,0.1685131195335276,-0.0156071725660229,0.0466738159215766,0.2338876146788992,0.9800705544240524,0.5213354965740878,0.4656687142687138,0.6180582857186756,0.7435885434352589,0.6969575759680906,0.656320495394472,0.5071327552564966,-0.0864911559763146,0.6622785379219182,0.2301628668356243,0.1534403485013132,0.2596513728140068,0.1079830846886644,0.0180825436744034,0.2309709988506099,0.2555671247234976,0.0328664717226691,0.1532421722675889,0.2230216034008681,0.0238071720534755,0.0177551623837779,0.5406014705288278,0.7438319299092765,0.0531498310866238,0.83478620899664
